time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.4400000000000008,-5.611217112172757,-0.000743968823613291,3.6708219508941373,0.001573466702012638,5.3532018720137415,0.0,-5.5406039908402525,-0.0017426277535720035,-10.882220785657855,-0.05274030338323282,-28.83744379742888,0.0,900.1238256965211,0.5260653511150878,899.9266839773045,899.304714735083
1.5000000000000009,-5.892012565001259,-0.0008155583517145353,3.0188308911709036,6.281378755744029,3.622885101137097,0.0,-3.6990322347496747,-0.0009173998325581404,-11.305492430060102,-0.0647246050883791,-28.840444919923637,0.0,900.2177392863907,0.39274352343901237,900.0417068043381,899.5553512157511
1.560000000000001,-6.102308746852622,-0.0007446252848508096,2.2721967469759146,6.2771426235533845,1.8923726747124778,0.0,-3.770993401210651,0.003985075088609755,-13.511208050159821,-0.08618968390609222,-28.84399036828329,0.0,900.355925107839,0.20805005174046015,900.3127669020862,899.4425899064386
1.620000000000001,-6.386526718939427,-0.0004888594824042431,1.437637821215686,6.271676738271022,0.16165798441615387,0.0,-5.637545714878669,0.0005666317555595608,-13.826341746123026,-0.10334207890938597,-28.847215465893008,0.0,900.4338744696532,-0.11405571755788381,900.4507313610656,899.7534504637073
1.680000000000001,-6.719611908699469,-0.0010274577674609716,0.6362089511022861,6.265282619601621,4.713965423753944,0.0,-5.065148353594827,-0.01787737415853733,-13.029054588220573,-0.11395335885730742,-28.849122016164433,0.0,900.4647904385129,-0.0756385581290976,900.2173448593867,899.781755540907
1.740000000000001,-6.966029295191975,-0.00185400906282825,0.0,6.258213914641711,2.9830198864720963,0.0,-3.4310824413201555,-0.0005756050962742194,-14.408357165016952,-0.12694884619725041,-28.849047448853906,0.0,900.4195267209075,0.030569101143734293,900.2231841847479,899.6914925440882
0.06,-0.017847737616353727,2.470960295985485e-07,10.04173379667652,0.0001289165540923065,0.46069470425823056,0.0,-0.970711858124393,2.2174165639649042e-05,1.213163150256775,0.006133028552219092,-10.8210318614392,0.0,900.1273344643354,-0.2801309272991528,900.1851466035994,900.4332037248192
0.12000000000000001,-0.07695078874327836,6.499883583421461e-06,10.135227073346034,0.0004511952900685401,5.414465123458832,0.0,-0.9608978789362652,-3.227670863463147e-05,1.0161759090048526,0.0038014332559330385,-19.282414642730036,0.0,900.0710134644698,-0.3955678311086228,900.2182370633533,900.1238697902679
0.18,-0.13026612409081206,2.1741137162099862e-05,10.21460272428856,0.0005554416687987285,2.2896939362001465,0.0,-1.6572712465956263,0.0003244375418722723,1.1839604726993924,-0.002748015657708405,-24.365918108704143,0.0,900.4775172464657,-0.32767472146867216,900.3001299331407,900.0351356273936
0.23999999999999996,-0.2782850576826747,1.772830600254329e-05,10.223944080209497,0.0005764924623550272,1.875046523323146,0.0,-3.302136738544757,-0.0004250627010256952,-0.8353333226687784,0.005922895029471183,-26.888734902589967,0.0,900.1660582875422,-0.39294366401610736,899.9299378697594,900.2807908727652
